point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-31,di_t-32,di_t-33,di_t-34,di_t-35,di_t-36,di_t-37,di_t-38,di_t-39,di_t-4,di_t-40,di_t-41,di_t-42,di_t-43,di_t-44,di_t-45,di_t-46,di_t-47,di_t-48,di_t-49,di_t-5,di_t-50,di_t-51,di_t-52,di_t-6,di_t-7,di_t-8,di_t-9,FCC_Date,Flight_Date
3950,5,1,5.0,,,7.0,,7.0,,6.0,,5.0,,5.0,5.0,,4.0,,2.0,,,,,5.0,,5.0,,6.0,,,7.0,,8.0,,6.0,,-2147483648.0,,4.0,6.0,,3.0,,2.0,,-2147483648.0,,2.0,,,2.0,,2.0,,2.0,,,2.0,,2.0,6.0,,2.0,,2.0,,1.0,,1.0,,,,1.0,,1.0,6.0,,7.0,,2019-03-15,2019-06-25
3951,5,1,5.0,,,7.0,,7.0,,6.0,,5.0,,5.0,5.0,,4.0,,2.0,,,,,5.0,,5.0,,6.0,,,7.0,,7.0,,5.0,,-2147483648.0,,3.0,5.0,,2.0,,2.0,,-2147483648.0,,1.0,,,1.0,,2.0,,2.0,,,2.0,,2.0,6.0,,2.0,,2.0,,1.0,,1.0,,,,1.0,,1.0,6.0,,6.0,,2019-03-15,2019-06-25
3952,5,1,6.0,,,7.0,,8.0,,7.0,,7.0,,6.0,7.0,,7.0,,4.0,,,,,6.0,,6.0,,7.0,,,6.0,,6.0,,5.0,,-2147483648.0,,3.0,6.0,,3.0,,2.0,,-2147483648.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,6.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,6.0,,6.0,,2019-03-15,2019-06-25
3953,5,1,6.0,,,8.0,,9.0,,8.0,,8.0,,6.0,8.0,,7.0,,5.0,,,,,7.0,,7.0,,7.0,,,7.0,,7.0,,5.0,,-2147483648.0,,4.0,6.0,,3.0,,2.0,,-2147483648.0,,2.0,,,1.0,,1.0,,1.0,,,2.0,,2.0,6.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,6.0,,6.0,,2019-03-15,2019-06-25
3954,5,1,5.0,,,8.0,,8.0,,8.0,,9.0,,6.0,9.0,,9.0,,7.0,,,,,7.0,,7.0,,7.0,,,6.0,,6.0,,4.0,,-2147483648.0,,2.0,5.0,,2.0,,1.0,,-2147483648.0,,0.0,,,0.0,,1.0,,1.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,5.0,,6.0,,2019-03-15,2019-06-25
3955,5,1,5.0,,,7.0,,7.0,,8.0,,8.0,,6.0,8.0,,8.0,,6.0,,,,,7.0,,7.0,,7.0,,,6.0,,6.0,,4.0,,-2147483648.0,,2.0,6.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,1.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,5.0,,5.0,,2019-03-15,2019-06-25
3956,5,1,4.0,,,2.0,,2.0,,1.0,,1.0,,4.0,1.0,,1.0,,1.0,,,,,4.0,,4.0,,3.0,,,3.0,,2.0,,1.0,,-2147483648.0,,1.0,4.0,,0.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,4.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,4.0,,4.0,,2019-05-01,2019-06-25
3957,5,1,4.0,,,3.0,,2.0,,2.0,,2.0,,4.0,2.0,,2.0,,2.0,,,,,4.0,,4.0,,3.0,,,3.0,,3.0,,2.0,,-2147483648.0,,1.0,4.0,,1.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,4.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,4.0,,4.0,,2019-04-15,2019-06-25
3958,5,1,5.0,,,5.0,,4.0,,2.0,,2.0,,5.0,2.0,,2.0,,1.0,,,,,6.0,,6.0,,6.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,5.0,,1.0,,1.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,5.0,,5.0,,2019-03-15,2019-06-25
3959,5,1,5.0,,,6.0,,6.0,,4.0,,3.0,,6.0,3.0,,3.0,,2.0,,,,,6.0,,6.0,,7.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,5.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,0.0,,1.0,5.0,,5.0,,2019-04-01,2019-06-25
3960,5,1,6.0,,,7.0,,6.0,,4.0,,4.0,,6.0,4.0,,3.0,,1.0,,,,,6.0,,6.0,,6.0,,,5.0,,5.0,,3.0,,-2147483648.0,,1.0,5.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,5.0,,5.0,,2019-04-01,2019-06-25
3961,5,1,4.0,,,6.0,,6.0,,6.0,,6.0,,4.0,5.0,,5.0,,3.0,,,,,5.0,,5.0,,5.0,,,5.0,,5.0,,3.0,,-2147483648.0,,1.0,4.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,1.0,,,1.0,,1.0,4.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,4.0,,4.0,,2019-04-01,2019-06-25
3962,5,1,4.0,,,3.0,,2.0,,2.0,,2.0,,4.0,1.0,,2.0,,1.0,,,,,4.0,,4.0,,3.0,,,3.0,,3.0,,2.0,,-2147483648.0,,1.0,4.0,,0.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,4.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,4.0,,4.0,,2019-04-15,2019-06-25
3963,5,1,4.0,,,3.0,,2.0,,2.0,,2.0,,4.0,2.0,,2.0,,2.0,,,,,4.0,,4.0,,3.0,,,3.0,,2.0,,2.0,,-2147483648.0,,1.0,4.0,,0.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,4.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,4.0,,4.0,,2019-04-15,2019-06-25
3964,5,1,6.0,,,5.0,,4.0,,2.0,,2.0,,6.0,2.0,,2.0,,1.0,,,,,6.0,,6.0,,6.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,6.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,5.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,6.0,,6.0,,2019-04-01,2019-06-25
3965,5,1,6.0,,,7.0,,6.0,,4.0,,4.0,,6.0,4.0,,4.0,,2.0,,,,,6.0,,6.0,,7.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,5.0,,1.0,,0.0,,-2147483648.0,,0.0,,,-1.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,0.0,,1.0,5.0,,5.0,,2019-03-15,2019-06-25
3966,5,1,5.0,,,7.0,,6.0,,5.0,,5.0,,6.0,5.0,,4.0,,2.0,,,,,6.0,,6.0,,6.0,,,5.0,,5.0,,3.0,,-2147483648.0,,1.0,5.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,1.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,5.0,,5.0,,2019-04-01,2019-06-25
3967,5,1,3.0,,,6.0,,7.0,,6.0,,6.0,,4.0,6.0,,6.0,,4.0,,,,,5.0,,5.0,,6.0,,,5.0,,5.0,,3.0,,-2147483648.0,,2.0,4.0,,1.0,,1.0,,-2147483648.0,,1.0,,,0.0,,1.0,,1.0,,,1.0,,1.0,4.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,4.0,,4.0,,2019-03-15,2019-06-25
3968,5,1,3.0,,,3.0,,3.0,,2.0,,2.0,,3.0,2.0,,2.0,,1.0,,,,,3.0,,3.0,,3.0,,,2.0,,2.0,,1.0,,-2147483648.0,,0.0,3.0,,0.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,3.0,,0.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,3.0,,3.0,,2020-03-15,2019-06-25
3969,5,1,5.0,,,5.0,,4.0,,2.0,,2.0,,5.0,1.0,,1.0,,0.0,,,,,5.0,,5.0,,6.0,,,5.0,,4.0,,2.0,,-2147483648.0,,0.0,5.0,,0.0,,0.0,,-2147483648.0,,-1.0,,,-1.0,,0.0,,0.0,,,0.0,,0.0,5.0,,0.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,5.0,,5.0,,2019-04-01,2019-06-25
3970,5,1,5.0,,,6.0,,5.0,,3.0,,3.0,,5.0,2.0,,2.0,,0.0,,,,,5.0,,6.0,,5.0,,,4.0,,4.0,,2.0,,-2147483648.0,,1.0,5.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,1.0,5.0,,5.0,,2019-04-01,2019-06-25
3971,5,1,4.0,,,5.0,,4.0,,3.0,,3.0,,4.0,2.0,,2.0,,1.0,,,,,5.0,,5.0,,5.0,,,5.0,,4.0,,2.0,,-2147483648.0,,1.0,4.0,,0.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,4.0,,1.0,,1.0,,1.0,,1.0,,,,0.0,,0.0,4.0,,4.0,,2019-04-01,2019-06-25
3972,5,1,5.0,,,4.0,,3.0,,1.0,,1.0,,5.0,0.0,,1.0,,0.0,,,,,5.0,,5.0,,5.0,,,5.0,,4.0,,2.0,,-2147483648.0,,0.0,4.0,,0.0,,-1.0,,-2147483648.0,,-1.0,,,-1.0,,-1.0,,-1.0,,,0.0,,0.0,4.0,,0.0,,0.0,,1.0,,0.0,,,,0.0,,0.0,4.0,,4.0,,2019-04-01,2019-06-25
3973,5,1,5.0,,,4.0,,3.0,,2.0,,1.0,,5.0,1.0,,1.0,,0.0,,,,,5.0,,5.0,,5.0,,,4.0,,3.0,,2.0,,-2147483648.0,,0.0,5.0,,0.0,,0.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,4.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,4.0,,4.0,,2019-04-01,2019-06-25
3974,5,1,3.0,,,5.0,,4.0,,2.0,,2.0,,4.0,2.0,,2.0,,0.0,,,,,4.0,,4.0,,5.0,,,4.0,,4.0,,2.0,,-2147483648.0,,0.0,3.0,,0.0,,-1.0,,-2147483648.0,,-1.0,,,-1.0,,0.0,,0.0,,,0.0,,1.0,3.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,-1.0,3.0,,4.0,,2019-07-01,2019-06-25
3975,6,2,2.0,,,4.0,,4.0,,4.0,,5.0,,2.0,5.0,,6.0,,6.0,,,,,3.0,,3.0,,4.0,,,4.0,,6.0,,7.0,,-2147483648.0,,5.0,3.0,,5.0,,5.0,,-2147483648.0,,5.0,,,5.0,,5.0,,6.0,,,6.0,,5.0,3.0,,4.0,,3.0,,2.0,,0.0,,,,0.0,,-1.0,3.0,,3.0,,2018-09-01,2019-06-25
3976,6,2,3.0,,,4.0,,4.0,,4.0,,4.0,,2.0,4.0,,5.0,,5.0,,,,,2.0,,2.0,,3.0,,,3.0,,3.0,,3.0,,-2147483648.0,,3.0,3.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,4.0,,,3.0,,3.0,3.0,,2.0,,2.0,,1.0,,0.0,,,,-1.0,,0.0,3.0,,3.0,,2019-09-01,2019-06-25
3977,6,2,2.0,,,3.0,,3.0,,3.0,,5.0,,2.0,5.0,,5.0,,5.0,,,,,2.0,,2.0,,3.0,,,2.0,,3.0,,3.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,3.0,,3.0,2.0,,2.0,,1.0,,1.0,,0.0,,,,-1.0,,0.0,2.0,,2.0,,2019-10-01,2019-06-25
3978,6,2,2.0,,,4.0,,3.0,,3.0,,4.0,,2.0,4.0,,4.0,,4.0,,,,,3.0,,3.0,,4.0,,,2.0,,2.0,,3.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,3.0,,3.0,3.0,,3.0,,3.0,,2.0,,0.0,,,,0.0,,0.0,2.0,,2.0,,2019-08-15,2019-06-25
3979,6,2,2.0,,,4.0,,4.0,,4.0,,5.0,,2.0,6.0,,7.0,,6.0,,,,,3.0,,3.0,,4.0,,,4.0,,6.0,,6.0,,-2147483648.0,,5.0,3.0,,5.0,,5.0,,-2147483648.0,,5.0,,,5.0,,5.0,,6.0,,,6.0,,5.0,3.0,,4.0,,3.0,,2.0,,0.0,,,,-1.0,,-1.0,3.0,,3.0,,2018-09-01,2019-06-25
3980,6,2,3.0,,,4.0,,4.0,,4.0,,5.0,,3.0,5.0,,5.0,,5.0,,,,,3.0,,3.0,,4.0,,,3.0,,4.0,,3.0,,-2147483648.0,,3.0,3.0,,3.0,,3.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,4.0,,3.0,3.0,,2.0,,2.0,,1.0,,0.0,,,,-1.0,,0.0,3.0,,3.0,,2019-09-01,2019-06-25
3981,6,2,2.0,,,3.0,,3.0,,3.0,,5.0,,2.0,5.0,,5.0,,5.0,,,,,2.0,,2.0,,3.0,,,3.0,,3.0,,3.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,3.0,,3.0,3.0,,2.0,,1.0,,1.0,,0.0,,,,-1.0,,0.0,2.0,,2.0,,2019-09-01,2019-06-25
3982,6,2,2.0,,,3.0,,4.0,,4.0,,4.0,,2.0,4.0,,4.0,,4.0,,,,,3.0,,3.0,,3.0,,,2.0,,3.0,,4.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,4.0,,,3.0,,4.0,,4.0,,,4.0,,3.0,3.0,,2.0,,2.0,,1.0,,0.0,,,,0.0,,0.0,3.0,,3.0,,2018-10-01,2019-06-25
3983,6,2,2.0,,,3.0,,3.0,,3.0,,4.0,,2.0,4.0,,4.0,,4.0,,,,,3.0,,3.0,,3.0,,,2.0,,3.0,,4.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,3.0,,,4.0,,4.0,,4.0,,,4.0,,3.0,3.0,,2.0,,2.0,,1.0,,0.0,,,,-1.0,,-1.0,3.0,,2.0,,2018-10-01,2019-06-25
3984,6,2,2.0,,,3.0,,2.0,,2.0,,3.0,,2.0,3.0,,3.0,,3.0,,,,,2.0,,2.0,,3.0,,,2.0,,2.0,,2.0,,-2147483648.0,,2.0,3.0,,2.0,,2.0,,-2147483648.0,,2.0,,,2.0,,2.0,,2.0,,,2.0,,2.0,3.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,,2.0,,,2019-06-25
3985,6,2,2.0,,,2.0,,2.0,,2.0,,3.0,,2.0,3.0,,4.0,,3.0,,,,,2.0,,2.0,,2.0,,,2.0,,2.0,,2.0,,-2147483648.0,,2.0,2.0,,2.0,,2.0,,-2147483648.0,,3.0,,,3.0,,2.0,,2.0,,,2.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,0.0,,1.0,2.0,,2.0,,,2019-06-25
3986,6,2,2.0,,,3.0,,3.0,,3.0,,3.0,,2.0,3.0,,3.0,,2.0,,,,,2.0,,2.0,,3.0,,,2.0,,2.0,,3.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,3.0,,2.0,2.0,,2.0,,1.0,,1.0,,0.0,,,,0.0,,0.0,2.0,,2.0,,,2019-06-25
3987,6,2,2.0,,,3.0,,3.0,,3.0,,3.0,,2.0,3.0,,4.0,,3.0,,,,,2.0,,2.0,,3.0,,,2.0,,2.0,,3.0,,-2147483648.0,,3.0,2.0,,3.0,,3.0,,-2147483648.0,,4.0,,,3.0,,3.0,,3.0,,,3.0,,3.0,2.0,,2.0,,1.0,,1.0,,0.0,,,,-1.0,,-1.0,2.0,,2.0,,2020-11-15,2019-06-25
3988,7,1,7.0,,,6.0,,6.0,,5.0,,5.0,,5.0,5.0,,4.0,,3.0,,,,,5.0,,5.0,,5.0,,,7.0,,7.0,,5.0,,-2147483648.0,,3.0,8.0,,3.0,,2.0,,-2147483648.0,,2.0,,,2.0,,2.0,,2.0,,,3.0,,2.0,9.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,8.0,,8.0,,2019-03-15,2019-06-25
3989,7,1,6.0,,,6.0,,5.0,,4.0,,4.0,,5.0,4.0,,4.0,,2.0,,,,,5.0,,5.0,,5.0,,,6.0,,6.0,,4.0,,-2147483648.0,,2.0,8.0,,2.0,,2.0,,-2147483648.0,,2.0,,,2.0,,2.0,,2.0,,,3.0,,2.0,9.0,,1.0,,1.0,,1.0,,1.0,,,,2.0,,0.0,8.0,,8.0,,2019-03-15,2019-06-25
3990,7,1,7.0,,,7.0,,7.0,,7.0,,7.0,,6.0,6.0,,6.0,,4.0,,,,,6.0,,6.0,,7.0,,,7.0,,7.0,,6.0,,-2147483648.0,,3.0,9.0,,3.0,,2.0,,-2147483648.0,,2.0,,,2.0,,2.0,,2.0,,,2.0,,2.0,9.0,,2.0,,1.0,,1.0,,2.0,,,,3.0,,1.0,9.0,,8.0,,2019-03-15,2019-06-25
3991,7,1,7.0,,,7.0,,7.0,,6.0,,6.0,,7.0,6.0,,5.0,,4.0,,,,,7.0,,6.0,,7.0,,,7.0,,7.0,,6.0,,-2147483648.0,,4.0,9.0,,3.0,,2.0,,-2147483648.0,,2.0,,,2.0,,2.0,,2.0,,,2.0,,2.0,9.0,,2.0,,1.0,,1.0,,2.0,,,,3.0,,1.0,8.0,,8.0,,2019-03-15,2019-06-25
3992,7,1,5.0,,,4.0,,5.0,,4.0,,4.0,,5.0,4.0,,4.0,,2.0,,,,,5.0,,5.0,,5.0,,,5.0,,5.0,,4.0,,-2147483648.0,,3.0,6.0,,2.0,,2.0,,-2147483648.0,,2.0,,,1.0,,1.0,,1.0,,,2.0,,2.0,6.0,,2.0,,1.0,,2.0,,3.0,,,,3.0,,2.0,6.0,,6.0,,2019-03-15,2019-06-25
3993,7,1,8.0,,,8.0,,8.0,,8.0,,7.0,,6.0,7.0,,6.0,,3.0,,,,,6.0,,6.0,,6.0,,,8.0,,7.0,,6.0,,-2147483648.0,,4.0,10.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,4.0,,3.0,10.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,9.0,,9.0,,2019-03-15,2019-06-25
3994,7,1,8.0,,,8.0,,8.0,,8.0,,7.0,,7.0,7.0,,6.0,,3.0,,,,,6.0,,6.0,,6.0,,,8.0,,7.0,,6.0,,-2147483648.0,,3.0,10.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,4.0,,3.0,10.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,,2.0,10.0,,9.0,,2019-03-15,2019-06-25
3995,7,1,9.0,,,9.0,,10.0,,9.0,,9.0,,8.0,9.0,,7.0,,5.0,,,,,8.0,,7.0,,8.0,,,9.0,,8.0,,7.0,,-2147483648.0,,4.0,11.0,,4.0,,4.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,4.0,,3.0,11.0,,2.0,,1.0,,1.0,,2.0,,,,3.0,,3.0,10.0,,10.0,,2019-03-15,2019-06-25
3996,7,1,9.0,,,9.0,,8.0,,7.0,,7.0,,8.0,7.0,,7.0,,5.0,,,,,8.0,,7.0,,8.0,,,8.0,,8.0,,7.0,,-2147483648.0,,5.0,11.0,,4.0,,4.0,,-2147483648.0,,4.0,,,4.0,,3.0,,3.0,,,3.0,,3.0,11.0,,2.0,,1.0,,2.0,,3.0,,,,4.0,,3.0,10.0,,9.0,,2019-03-15,2019-06-25
3997,7,1,6.0,,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,,4.0,,3.0,,,,,5.0,,5.0,,5.0,,,6.0,,6.0,,5.0,,-2147483648.0,,4.0,7.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,3.0,,3.0,8.0,,3.0,,3.0,,3.0,,3.0,,,,4.0,,3.0,7.0,,7.0,,2018-03-01,2019-06-25
3998,7,1,5.0,,,5.0,,6.0,,6.0,,5.0,,4.0,5.0,,4.0,,2.0,,,,,4.0,,3.0,,3.0,,,6.0,,6.0,,5.0,,-2147483648.0,,3.0,6.0,,2.0,,2.0,,-2147483648.0,,2.0,,,2.0,,3.0,,3.0,,,4.0,,3.0,7.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,6.0,,6.0,,2019-03-15,2019-06-25
3999,7,1,8.0,,,9.0,,9.0,,8.0,,8.0,,7.0,7.0,,6.0,,4.0,,,,,7.0,,6.0,,7.0,,,8.0,,8.0,,6.0,,-2147483648.0,,4.0,10.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,4.0,,3.0,11.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,,2.0,10.0,,9.0,,2019-03-15,2019-06-25
4000,7,1,8.0,,,9.0,,9.0,,8.0,,8.0,,7.0,7.0,,6.0,,3.0,,,,,7.0,,6.0,,7.0,,,8.0,,8.0,,6.0,,-2147483648.0,,3.0,10.0,,3.0,,2.0,,-2147483648.0,,2.0,,,2.0,,3.0,,3.0,,,3.0,,3.0,11.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,,2.0,10.0,,9.0,,2019-03-15,2019-06-25
4001,7,1,9.0,,,10.0,,10.0,,9.0,,9.0,,8.0,9.0,,8.0,,5.0,,,,,8.0,,8.0,,8.0,,,9.0,,9.0,,7.0,,-2147483648.0,,5.0,11.0,,4.0,,4.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,4.0,,3.0,11.0,,2.0,,1.0,,1.0,,2.0,,,,3.0,,3.0,11.0,,10.0,,2018-10-01,2019-06-25
4002,7,1,9.0,,,9.0,,8.0,,7.0,,7.0,,8.0,7.0,,7.0,,6.0,,,,,8.0,,7.0,,8.0,,,9.0,,9.0,,7.0,,-2147483648.0,,5.0,11.0,,4.0,,4.0,,-2147483648.0,,4.0,,,4.0,,3.0,,3.0,,,3.0,,3.0,10.0,,2.0,,1.0,,2.0,,3.0,,,,4.0,,3.0,10.0,,9.0,,2019-03-15,2019-06-25
4003,7,1,6.0,,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,,4.0,,3.0,,,,,5.0,,5.0,,5.0,,,6.0,,6.0,,5.0,,-2147483648.0,,4.0,7.0,,4.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,3.0,,3.0,8.0,,3.0,,3.0,,3.0,,3.0,,,,4.0,,3.0,7.0,,7.0,,2018-03-01,2019-06-25
4004,7,1,7.0,,,7.0,,8.0,,7.0,,7.0,,6.0,7.0,,6.0,,3.0,,,,,6.0,,6.0,,6.0,,,8.0,,8.0,,6.0,,-2147483648.0,,4.0,9.0,,4.0,,3.0,,-2147483648.0,,3.0,,,3.0,,4.0,,4.0,,,4.0,,4.0,9.0,,2.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,9.0,,8.0,,2018-10-01,2019-06-25
4005,7,1,9.0,,,10.0,,10.0,,9.0,,9.0,,8.0,9.0,,8.0,,5.0,,,,,8.0,,8.0,,8.0,,,9.0,,9.0,,7.0,,-2147483648.0,,5.0,11.0,,5.0,,4.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,4.0,,3.0,12.0,,2.0,,1.0,,1.0,,2.0,,,,2.0,,2.0,12.0,,11.0,,2018-10-01,2019-06-25
4006,7,1,9.0,,,10.0,,10.0,,9.0,,9.0,,8.0,9.0,,8.0,,5.0,,,,,8.0,,8.0,,8.0,,,9.0,,9.0,,7.0,,-2147483648.0,,5.0,12.0,,5.0,,4.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,4.0,,3.0,13.0,,2.0,,1.0,,1.0,,2.0,,,,2.0,,2.0,12.0,,11.0,,2018-10-01,2019-06-25
4007,7,1,10.0,,,11.0,,11.0,,10.0,,10.0,,9.0,10.0,,9.0,,6.0,,,,,9.0,,9.0,,9.0,,,10.0,,10.0,,8.0,,-2147483648.0,,6.0,12.0,,5.0,,5.0,,-2147483648.0,,5.0,,,5.0,,4.0,,4.0,,,4.0,,3.0,13.0,,2.0,,1.0,,2.0,,3.0,,,,4.0,,3.0,12.0,,11.0,,2018-10-01,2019-06-25
4008,7,1,9.0,,,10.0,,9.0,,8.0,,8.0,,8.0,8.0,,8.0,,6.0,,,,,8.0,,8.0,,9.0,,,9.0,,9.0,,8.0,,-2147483648.0,,6.0,12.0,,5.0,,5.0,,-2147483648.0,,5.0,,,5.0,,4.0,,4.0,,,4.0,,4.0,12.0,,3.0,,2.0,,2.0,,3.0,,,,5.0,,4.0,11.0,,10.0,,2018-05-01,2019-06-25
4009,7,1,7.0,,,7.0,,7.0,,6.0,,6.0,,7.0,6.0,,5.0,,4.0,,,,,7.0,,6.0,,7.0,,,8.0,,8.0,,7.0,,-2147483648.0,,5.0,9.0,,5.0,,5.0,,-2147483648.0,,4.0,,,4.0,,4.0,,4.0,,,5.0,,5.0,10.0,,5.0,,4.0,,5.0,,6.0,,,,6.0,,6.0,9.0,,9.0,,2018-03-01,2019-06-25
4010,7,1,7.0,,,7.0,,7.0,,7.0,,7.0,,6.0,7.0,,6.0,,3.0,,,,,6.0,,5.0,,5.0,,,8.0,,8.0,,6.0,,-2147483648.0,,4.0,9.0,,4.0,,3.0,,-2147483648.0,,3.0,,,3.0,,4.0,,4.0,,,4.0,,3.0,9.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,9.0,,8.0,,2018-10-01,2019-06-25
4011,7,1,7.0,,,7.0,,7.0,,7.0,,7.0,,6.0,6.0,,5.0,,3.0,,,,,6.0,,5.0,,5.0,,,7.0,,7.0,,6.0,,-2147483648.0,,4.0,8.0,,3.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,4.0,,3.0,9.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,8.0,,8.0,,2019-03-15,2019-06-25
4012,7,1,9.0,,,10.0,,9.0,,8.0,,8.0,,8.0,8.0,,7.0,,4.0,,,,,8.0,,7.0,,8.0,,,9.0,,8.0,,7.0,,-2147483648.0,,4.0,11.0,,4.0,,3.0,,-2147483648.0,,3.0,,,3.0,,3.0,,3.0,,,4.0,,3.0,12.0,,2.0,,0.0,,1.0,,2.0,,,,2.0,,2.0,11.0,,10.0,,2019-03-15,2019-06-25
