point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-4,di_t-5,di_t-6,di_t-7,di_t-8,di_t-9
5581,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,4.0,,5.0,,5.0,,5.0,,,4.0,,3.0,,4.0,,4.0,3.0,,4.0,,7.0,,7.0,,7.0,,,6.0,,4.0,,3.0,,3.0,,3.0,4.0,,,4.0,,3.0,,
5582,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,6.0,6.0,,6.0,,7.0,,7.0,,8.0,,,8.0,,7.0,,5.0,,5.0,,4.0,5.0,,,5.0,,5.0,,
5583,2,1,,,5.0,,7.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,5.0,,8.0,6.0,,7.0,,9.0,,9.0,,9.0,,,9.0,,7.0,,5.0,,5.0,,4.0,7.0,,,6.0,,6.0,,
5584,2,1,,,6.0,,7.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,6.0,,7.0,7.0,,7.0,,9.0,,9.0,,9.0,,,9.0,,7.0,,5.0,,5.0,,4.0,7.0,,,6.0,,6.0,,
5585,2,1,,,6.0,,7.0,,7.0,,7.0,,7.0,9.0,,6.0,,6.0,,6.0,,,6.0,,6.0,,6.0,,8.0,8.0,,8.0,,9.0,,9.0,,10.0,,,9.0,,7.0,,5.0,,5.0,,5.0,8.0,,,7.0,,7.0,,
5586,2,1,,,6.0,,7.0,,7.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,6.0,,6.0,,6.0,,8.0,8.0,,8.0,,10.0,,9.0,,10.0,,,9.0,,7.0,,5.0,,5.0,,5.0,8.0,,,7.0,,7.0,,
5587,2,1,,,5.0,,6.0,,6.0,,7.0,,8.0,9.0,,8.0,,8.0,,8.0,,,7.0,,5.0,,5.0,,8.0,8.0,,9.0,,9.0,,9.0,,8.0,,,8.0,,6.0,,5.0,,5.0,,5.0,8.0,,,7.0,,7.0,,
5588,2,1,,,5.0,,6.0,,6.0,,7.0,,7.0,9.0,,8.0,,8.0,,8.0,,,7.0,,5.0,,5.0,,8.0,8.0,,8.0,,9.0,,9.0,,8.0,,,7.0,,6.0,,5.0,,5.0,,5.0,8.0,,,7.0,,7.0,,
5589,2,1,,,5.0,,6.0,,6.0,,7.0,,8.0,8.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,5.0,,8.0,8.0,,8.0,,9.0,,8.0,,8.0,,,7.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5590,2,1,,,4.0,,5.0,,5.0,,6.0,,7.0,8.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,4.0,,8.0,7.0,,8.0,,8.0,,8.0,,8.0,,,7.0,,6.0,,5.0,,5.0,,5.0,7.0,,,6.0,,6.0,,
5591,2,1,,,3.0,,5.0,,5.0,,6.0,,6.0,7.0,,6.0,,6.0,,6.0,,,5.0,,4.0,,4.0,,7.0,7.0,,7.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,6.0,7.0,,,6.0,,6.0,,
5592,2,1,,,4.0,,5.0,,5.0,,6.0,,6.0,7.0,,6.0,,7.0,,6.0,,,5.0,,4.0,,4.0,,7.0,7.0,,8.0,,8.0,,8.0,,8.0,,,7.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5593,2,1,,,4.0,,5.0,,5.0,,6.0,,7.0,7.0,,7.0,,7.0,,7.0,,,5.0,,4.0,,4.0,,7.0,7.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,7.0,,,7.0,,7.0,,
5594,2,1,,,4.0,,5.0,,6.0,,6.0,,7.0,7.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,4.0,,7.0,7.0,,8.0,,9.0,,8.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,7.0,,,7.0,,7.0,,
5595,2,1,,,4.0,,5.0,,6.0,,7.0,,7.0,8.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,4.0,,8.0,7.0,,8.0,,9.0,,9.0,,8.0,,,8.0,,8.0,,7.0,,8.0,,8.0,8.0,,,7.0,,7.0,,
5596,2,1,,,5.0,,6.0,,6.0,,7.0,,8.0,8.0,,8.0,,8.0,,8.0,,,6.0,,5.0,,5.0,,8.0,7.0,,8.0,,9.0,,9.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,8.0,8.0,,,7.0,,7.0,,
5597,2,1,,,6.0,,8.0,,8.0,,8.0,,8.0,8.0,,8.0,,8.0,,8.0,,,6.0,,6.0,,6.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,8.0,,8.0,,8.0,8.0,,,8.0,,8.0,,
5598,2,1,,,6.0,,8.0,,8.0,,8.0,,8.0,9.0,,8.0,,8.0,,8.0,,,6.0,,6.0,,6.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,8.0,,8.0,,9.0,8.0,,,8.0,,8.0,,
5599,2,1,,,6.0,,8.0,,8.0,,8.0,,8.0,8.0,,8.0,,8.0,,8.0,,,6.0,,6.0,,6.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,8.0,,8.0,,9.0,9.0,,,8.0,,8.0,,
5600,2,1,,,6.0,,8.0,,8.0,,8.0,,8.0,8.0,,8.0,,8.0,,8.0,,,6.0,,6.0,,6.0,,9.0,9.0,,10.0,,9.0,,9.0,,8.0,,,8.0,,7.0,,7.0,,8.0,,8.0,9.0,,,9.0,,9.0,,
5601,2,1,,,6.0,,7.0,,7.0,,7.0,,8.0,8.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,6.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,7.0,,7.0,,7.0,9.0,,,9.0,,9.0,,
5602,2,1,,,5.0,,6.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,5.0,,9.0,9.0,,10.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,7.0,,7.0,,7.0,9.0,,,9.0,,9.0,,
5603,2,1,,,5.0,,6.0,,6.0,,5.0,,5.0,8.0,,4.0,,4.0,,4.0,,,6.0,,5.0,,5.0,,9.0,9.0,,8.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,5.0,,5.0,,5.0,9.0,,,9.0,,9.0,,
5604,2,1,,,5.0,,6.0,,6.0,,5.0,,5.0,8.0,,4.0,,4.0,,3.0,,,6.0,,5.0,,5.0,,9.0,9.0,,8.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,5.0,,5.0,,6.0,9.0,,,9.0,,9.0,,
5605,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,7.0,,5.0,,5.0,,4.0,,,5.0,,4.0,,4.0,,8.0,9.0,,8.0,,7.0,,7.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,6.0,8.0,,,8.0,,8.0,,
5606,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,7.0,,5.0,,5.0,,4.0,,,5.0,,4.0,,4.0,,8.0,7.0,,7.0,,7.0,,7.0,,6.0,,,6.0,,5.0,,5.0,,5.0,,5.0,8.0,,,7.0,,7.0,,
5607,2,1,,,4.0,,4.0,,4.0,,5.0,,5.0,5.0,,5.0,,4.0,,4.0,,,4.0,,4.0,,4.0,,6.0,6.0,,5.0,,6.0,,6.0,,6.0,,,5.0,,4.0,,4.0,,4.0,,4.0,6.0,,,6.0,,6.0,,
5608,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,4.0,,5.0,,5.0,,4.0,,,3.0,,3.0,,4.0,,5.0,5.0,,5.0,,5.0,,5.0,,5.0,,,5.0,,5.0,,4.0,,4.0,,4.0,5.0,,,5.0,,6.0,,
5609,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,5.0,,4.0,,4.0,,3.0,,,4.0,,4.0,,4.0,,5.0,6.0,,6.0,,5.0,,5.0,,5.0,,,7.0,,7.0,,6.0,,6.0,,5.0,5.0,,,5.0,,6.0,,
5610,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,4.0,,4.0,,,4.0,,4.0,,4.0,,6.0,7.0,,7.0,,6.0,,6.0,,7.0,,,7.0,,6.0,,6.0,,5.0,,5.0,6.0,,,6.0,,7.0,,
5611,2,1,,,6.0,,6.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,5.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,8.0,,7.0,,6.0,,6.0,,6.0,9.0,,,9.0,,9.0,,
5612,2,1,,,5.0,,6.0,,5.0,,5.0,,6.0,8.0,,6.0,,6.0,,6.0,,,5.0,,5.0,,5.0,,8.0,9.0,,9.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,6.0,,6.0,,6.0,8.0,,,8.0,,9.0,,
5613,2,1,,,5.0,,6.0,,5.0,,5.0,,5.0,7.0,,5.0,,6.0,,6.0,,,5.0,,5.0,,5.0,,8.0,9.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,6.0,,6.0,,6.0,8.0,,,8.0,,8.0,,
5614,2,1,,,3.0,,5.0,,5.0,,5.0,,5.0,8.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,3.0,,8.0,9.0,,9.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,6.0,,6.0,,6.0,8.0,,,9.0,,9.0,,
5615,2,1,,,4.0,,4.0,,4.0,,4.0,,4.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,7.0,7.0,,7.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,7.0,,
5616,2,1,,,3.0,,4.0,,4.0,,4.0,,4.0,5.0,,4.0,,4.0,,4.0,,,3.0,,3.0,,3.0,,6.0,7.0,,6.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,5.0,,5.0,,5.0,6.0,,,6.0,,6.0,,
5617,2,1,,,4.0,,4.0,,4.0,,4.0,,4.0,3.0,,4.0,,4.0,,4.0,,,3.0,,3.0,,4.0,,4.0,5.0,,5.0,,5.0,,5.0,,5.0,,,6.0,,5.0,,5.0,,5.0,,5.0,4.0,,,4.0,,5.0,,
5618,2,1,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,4.0,,4.0,,4.0,,,3.0,,3.0,,4.0,,4.0,6.0,,6.0,,5.0,,5.0,,6.0,,,7.0,,6.0,,5.0,,5.0,,5.0,4.0,,,4.0,,5.0,,
5619,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,4.0,,7.0,8.0,,8.0,,7.0,,7.0,,6.0,,,6.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,7.0,,
5620,2,1,,,5.0,,6.0,,5.0,,5.0,,5.0,7.0,,5.0,,6.0,,6.0,,,5.0,,4.0,,4.0,,7.0,8.0,,8.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,8.0,,
5621,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,4.0,,7.0,8.0,,8.0,,8.0,,7.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,8.0,,
5622,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,7.0,8.0,,8.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5623,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,6.0,7.0,,7.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,6.0,,,6.0,,7.0,,
5624,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,4.0,,7.0,8.0,,8.0,,7.0,,7.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5625,2,1,,,5.0,,6.0,,6.0,,5.0,,5.0,8.0,,5.0,,5.0,,5.0,,,6.0,,5.0,,5.0,,8.0,8.0,,8.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,7.0,8.0,,,8.0,,9.0,,
5626,2,1,,,6.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,8.0,,7.0,,6.0,,9.0,9.0,,9.0,,8.0,,8.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,9.0,,,9.0,,9.0,,
5627,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,7.0,,5.0,,6.0,,6.0,,,7.0,,6.0,,6.0,,7.0,8.0,,8.0,,8.0,,7.0,,6.0,,,5.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,8.0,,
5628,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,6.0,,6.0,,6.0,,7.0,7.0,,7.0,,7.0,,7.0,,6.0,,,5.0,,4.0,,5.0,,5.0,,5.0,7.0,,,7.0,,7.0,,
5629,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,,5.0,,5.0,,5.0,,,5.0,,5.0,,6.0,,5.0,5.0,,5.0,,5.0,,4.0,,4.0,,,4.0,,4.0,,4.0,,4.0,,4.0,5.0,,,5.0,,6.0,,
5630,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,5.0,,5.0,,5.0,,5.0,,,5.0,,5.0,,6.0,,5.0,5.0,,5.0,,5.0,,4.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,3.0,5.0,,,5.0,,5.0,,
5631,2,1,,,1.0,,1.0,,2.0,,3.0,,3.0,1.0,,3.0,,3.0,,2.0,,,0.0,,0.0,,1.0,,1.0,1.0,,1.0,,2.0,,2.0,,3.0,,,3.0,,4.0,,3.0,,3.0,,3.0,1.0,,,1.0,,1.0,,
5632,2,1,,,4.0,,5.0,,5.0,,6.0,,6.0,4.0,,6.0,,6.0,,6.0,,,4.0,,4.0,,4.0,,4.0,3.0,,4.0,,6.0,,7.0,,6.0,,,5.0,,4.0,,4.0,,4.0,,3.0,4.0,,,4.0,,3.0,,
5633,2,1,,,5.0,,6.0,,6.0,,6.0,,6.0,6.0,,7.0,,7.0,,6.0,,,4.0,,4.0,,5.0,,6.0,6.0,,6.0,,7.0,,7.0,,8.0,,,8.0,,6.0,,5.0,,5.0,,4.0,5.0,,,5.0,,5.0,,
5634,2,1,,,5.0,,7.0,,7.0,,7.0,,7.0,8.0,,7.0,,8.0,,7.0,,,6.0,,5.0,,5.0,,8.0,6.0,,7.0,,9.0,,9.0,,9.0,,,8.0,,6.0,,5.0,,5.0,,4.0,7.0,,,6.0,,6.0,,
5635,2,1,,,7.0,,6.0,,6.0,,6.0,,7.0,8.0,,7.0,,7.0,,7.0,,,8.0,,8.0,,8.0,,8.0,6.0,,7.0,,9.0,,9.0,,9.0,,,8.0,,6.0,,5.0,,4.0,,4.0,7.0,,,6.0,,6.0,,
5636,2,1,,,7.0,,7.0,,6.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,9.0,,8.0,,8.0,,8.0,8.0,,8.0,,9.0,,9.0,,9.0,,,8.0,,6.0,,5.0,,4.0,,4.0,8.0,,,7.0,,7.0,,
5637,2,1,,,7.0,,6.0,,6.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,8.0,,8.0,,8.0,,8.0,7.0,,8.0,,9.0,,9.0,,9.0,,,8.0,,6.0,,5.0,,4.0,,4.0,8.0,,,7.0,,7.0,,
5638,2,1,,,4.0,,6.0,,6.0,,6.0,,7.0,8.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,4.0,,8.0,7.0,,8.0,,9.0,,8.0,,8.0,,,7.0,,5.0,,5.0,,4.0,,4.0,7.0,,,7.0,,7.0,,
5639,2,1,,,4.0,,6.0,,6.0,,6.0,,7.0,8.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,4.0,,8.0,7.0,,8.0,,9.0,,8.0,,8.0,,,6.0,,5.0,,4.0,,4.0,,4.0,8.0,,,7.0,,7.0,,
5640,2,1,,,4.0,,5.0,,6.0,,6.0,,7.0,8.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,4.0,,7.0,7.0,,7.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,7.0,,
5641,2,1,,,4.0,,5.0,,6.0,,7.0,,7.0,7.0,,7.0,,7.0,,7.0,,,5.0,,4.0,,4.0,,7.0,7.0,,7.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,4.0,,4.0,,4.0,7.0,,,6.0,,6.0,,
5642,2,1,,,3.0,,5.0,,5.0,,6.0,,7.0,6.0,,7.0,,7.0,,7.0,,,5.0,,4.0,,3.0,,6.0,7.0,,7.0,,7.0,,7.0,,7.0,,,7.0,,6.0,,5.0,,5.0,,5.0,6.0,,,6.0,,6.0,,
5643,2,1,,,4.0,,5.0,,6.0,,6.0,,7.0,7.0,,7.0,,7.0,,7.0,,,5.0,,4.0,,4.0,,7.0,7.0,,8.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5644,2,1,,,4.0,,5.0,,6.0,,7.0,,8.0,7.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,4.0,,8.0,7.0,,8.0,,8.0,,8.0,,8.0,,,7.0,,6.0,,6.0,,6.0,,6.0,8.0,,,7.0,,7.0,,
5645,2,1,,,4.0,,5.0,,6.0,,7.0,,8.0,7.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,4.0,,8.0,7.0,,8.0,,8.0,,8.0,,8.0,,,7.0,,7.0,,7.0,,7.0,,7.0,7.0,,,7.0,,7.0,,
5646,2,1,,,4.0,,5.0,,6.0,,7.0,,8.0,7.0,,8.0,,8.0,,8.0,,,6.0,,5.0,,4.0,,7.0,7.0,,8.0,,9.0,,8.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,7.0,,,7.0,,7.0,,
5647,2,1,,,4.0,,5.0,,6.0,,7.0,,8.0,7.0,,8.0,,8.0,,8.0,,,6.0,,5.0,,4.0,,7.0,7.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,7.0,,,7.0,,7.0,,
5648,2,1,,,6.0,,7.0,,7.0,,7.0,,7.0,7.0,,7.0,,7.0,,6.0,,,5.0,,5.0,,5.0,,7.0,8.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,8.0,,8.0,,8.0,,8.0,7.0,,,7.0,,7.0,,
5649,2,1,,,6.0,,7.0,,7.0,,7.0,,7.0,7.0,,7.0,,7.0,,6.0,,,5.0,,5.0,,5.0,,7.0,8.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,8.0,,8.0,,8.0,,8.0,7.0,,,7.0,,8.0,,
5650,2,1,,,6.0,,7.0,,7.0,,7.0,,8.0,7.0,,8.0,,8.0,,8.0,,,5.0,,5.0,,5.0,,8.0,8.0,,8.0,,9.0,,9.0,,8.0,,,8.0,,8.0,,8.0,,8.0,,8.0,8.0,,,8.0,,8.0,,
5651,2,1,,,6.0,,7.0,,7.0,,7.0,,8.0,7.0,,8.0,,8.0,,7.0,,,5.0,,5.0,,5.0,,8.0,9.0,,9.0,,9.0,,8.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,8.0,,,8.0,,8.0,,
5652,2,1,,,6.0,,7.0,,7.0,,7.0,,8.0,8.0,,8.0,,7.0,,7.0,,,6.0,,5.0,,6.0,,9.0,9.0,,9.0,,8.0,,9.0,,9.0,,,9.0,,8.0,,7.0,,7.0,,7.0,9.0,,,9.0,,9.0,,
5653,2,1,,,5.0,,7.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,5.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,7.0,,7.0,,7.0,9.0,,,9.0,,9.0,,
5654,2,1,,,5.0,,6.0,,6.0,,6.0,,6.0,8.0,,5.0,,5.0,,5.0,,,6.0,,5.0,,5.0,,9.0,9.0,,9.0,,9.0,,8.0,,8.0,,,7.0,,6.0,,6.0,,6.0,,6.0,9.0,,,9.0,,9.0,,
5655,2,1,,,5.0,,6.0,,6.0,,6.0,,6.0,8.0,,5.0,,5.0,,5.0,,,6.0,,5.0,,5.0,,9.0,9.0,,9.0,,8.0,,8.0,,8.0,,,7.0,,6.0,,5.0,,5.0,,6.0,9.0,,,9.0,,9.0,,
5656,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,4.0,,,4.0,,4.0,,4.0,,7.0,8.0,,7.0,,7.0,,6.0,,6.0,,,6.0,,6.0,,5.0,,5.0,,5.0,7.0,,,8.0,,8.0,,
5657,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,7.0,6.0,,6.0,,7.0,,7.0,,6.0,,,5.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,6.0,,
5658,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,7.0,,5.0,,5.0,,4.0,,,5.0,,4.0,,4.0,,7.0,6.0,,6.0,,7.0,,7.0,,6.0,,,5.0,,5.0,,4.0,,4.0,,4.0,7.0,,,7.0,,7.0,,
5659,2,1,,,4.0,,5.0,,5.0,,5.0,,6.0,6.0,,5.0,,5.0,,4.0,,,5.0,,4.0,,4.0,,7.0,6.0,,6.0,,7.0,,6.0,,6.0,,,5.0,,5.0,,4.0,,4.0,,4.0,7.0,,,7.0,,7.0,,
5660,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,5.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,6.0,7.0,,6.0,,6.0,,6.0,,6.0,,,7.0,,7.0,,6.0,,6.0,,6.0,6.0,,,6.0,,7.0,,
5661,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,4.0,,7.0,7.0,,7.0,,6.0,,6.0,,7.0,,,7.0,,7.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5662,2,1,,,5.0,,6.0,,5.0,,5.0,,5.0,7.0,,5.0,,6.0,,6.0,,,5.0,,5.0,,5.0,,8.0,8.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,6.0,,6.0,,6.0,7.0,,,7.0,,8.0,,
5663,2,1,,,5.0,,6.0,,5.0,,5.0,,5.0,6.0,,5.0,,6.0,,5.0,,,5.0,,5.0,,5.0,,7.0,8.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,6.0,,6.0,,5.0,7.0,,,7.0,,8.0,,
5664,2,1,,,5.0,,6.0,,5.0,,5.0,,5.0,7.0,,5.0,,6.0,,6.0,,,5.0,,5.0,,5.0,,8.0,9.0,,8.0,,8.0,,8.0,,8.0,,,8.0,,7.0,,6.0,,6.0,,6.0,8.0,,,8.0,,8.0,,
5665,2,1,,,3.0,,5.0,,4.0,,4.0,,4.0,7.0,,4.0,,5.0,,5.0,,,5.0,,3.0,,3.0,,8.0,9.0,,9.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,5.0,8.0,,,8.0,,9.0,,
5666,2,1,,,3.0,,4.0,,4.0,,4.0,,4.0,7.0,,4.0,,5.0,,5.0,,,5.0,,4.0,,3.0,,8.0,8.0,,8.0,,8.0,,8.0,,7.0,,,6.0,,5.0,,5.0,,5.0,,5.0,8.0,,,8.0,,8.0,,
5667,2,1,,,3.0,,4.0,,4.0,,4.0,,4.0,6.0,,4.0,,5.0,,5.0,,,4.0,,4.0,,3.0,,7.0,8.0,,7.0,,7.0,,7.0,,6.0,,,6.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,8.0,,
5668,2,1,,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,,5.0,,4.0,,4.0,,,3.0,,3.0,,4.0,,5.0,6.0,,6.0,,5.0,,5.0,,5.0,,,6.0,,5.0,,5.0,,5.0,,5.0,5.0,,,5.0,,5.0,,
5669,2,1,,,4.0,,4.0,,4.0,,4.0,,5.0,4.0,,5.0,,4.0,,4.0,,,3.0,,3.0,,4.0,,5.0,6.0,,6.0,,5.0,,5.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,5.0,5.0,,,5.0,,5.0,,
5670,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,4.0,,7.0,8.0,,8.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,7.0,,
5671,2,1,,,5.0,,6.0,,5.0,,5.0,,5.0,7.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,4.0,,7.0,8.0,,8.0,,8.0,,8.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,8.0,,
5672,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,7.0,,5.0,,6.0,,6.0,,,5.0,,4.0,,4.0,,8.0,8.0,,8.0,,8.0,,7.0,,7.0,,,6.0,,5.0,,5.0,,5.0,,5.0,8.0,,,8.0,,8.0,,
5673,2,1,,,4.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,5.0,,4.0,,4.0,,7.0,8.0,,7.0,,7.0,,7.0,,7.0,,,6.0,,5.0,,5.0,,5.0,,5.0,7.0,,,7.0,,8.0,,
5674,2,1,,,5.0,,5.0,,5.0,,5.0,,5.0,6.0,,5.0,,5.0,,5.0,,,4.0,,4.0,,5.0,,6.0,7.0,,7.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,6.0,,,7.0,,7.0,,
5675,2,1,,,5.0,,6.0,,5.0,,5.0,,6.0,7.0,,6.0,,6.0,,5.0,,,5.0,,4.0,,5.0,,7.0,8.0,,8.0,,8.0,,7.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,7.0,,,7.0,,8.0,,
5676,2,1,,,5.0,,7.0,,6.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,6.0,,5.0,,5.0,,9.0,9.0,,9.0,,9.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,6.0,9.0,,,9.0,,10.0,,
5677,2,1,,,6.0,,6.0,,6.0,,6.0,,6.0,9.0,,5.0,,6.0,,6.0,,,9.0,,8.0,,7.0,,9.0,9.0,,9.0,,9.0,,8.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,9.0,,,10.0,,10.0,,
